tweet_id,tweet_date,tweet_year,tweet_month,tweet_text,dog_name,dog_stage,dog_score,total_score,number_of_times_retweeted,number_of_times_loved,number_of_dog_images,dog_breed,confidence_of_true_recognition,tweet_expanded_urls
669324657376567296,2015-11-25 01:20:08.000000,2015,11,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,Ralf,None,11,10,213,501,1,Cardigan,0.131544,https://twitter.com/dog_rates/status/669324657376567296/photo/1
669216679721873412,2015-11-24 18:11:04.000000,2015,11,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,Clarq,None,8,10,411,1201,1,golden_retriever,0.992758,https://twitter.com/dog_rates/status/669216679721873412/photo/1
669214165781868544,2015-11-24 18:01:05.000000,2015,11,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,Jaspers,None,10,10,170,442,1,unknown,0.0,https://twitter.com/dog_rates/status/669214165781868544/photo/1
669203728096960512,2015-11-24 17:19:36.000000,2015,11,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,Samsom,None,9,10,488,1012,1,pug,0.910452,https://twitter.com/dog_rates/status/669203728096960512/photo/1
669037058363662336,2015-11-24 06:17:19.000000,2015,11,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",None,None,10,10,320,662,1,Chihuahua,0.803528,https://twitter.com/dog_rates/status/669037058363662336/photo/1
669015743032369152,2015-11-24 04:52:37.000000,2015,11,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,None,None,10,10,381,745,1,unknown,0.0,https://twitter.com/dog_rates/status/669015743032369152/photo/1
669006782128353280,2015-11-24 04:17:01.000000,2015,11,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,Tucker,None,12,10,255,582,1,Chihuahua,0.127178,https://twitter.com/dog_rates/status/669006782128353280/photo/1
669000397445533696,2015-11-24 03:51:38.000000,2015,11,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,Terrance,None,11,10,6486,21064,1,Pembroke,0.82294,https://twitter.com/dog_rates/status/669000397445533696/photo/1
668994913074286592,2015-11-24 03:29:51.000000,2015,11,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,None,None,5,10,235,443,1,English_springer,0.0897633,https://twitter.com/dog_rates/status/668994913074286592/photo/1
668992363537309700,2015-11-24 03:19:43.000000,2015,11,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl,Harrison,None,8,10,355,748,1,unknown,0.0,https://twitter.com/dog_rates/status/668992363537309700/photo/1
668989615043424256,2015-11-24 03:08:48.000000,2015,11,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,Bernie,None,3,10,334,687,1,pug,0.917326,https://twitter.com/dog_rates/status/668989615043424256/photo/1
668988183816871936,2015-11-24 03:03:06.000000,2015,11,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,None,None,7,10,479,902,1,unknown,0.0,https://twitter.com/dog_rates/status/668988183816871936/photo/1
668986018524233728,2015-11-24 02:54:30.000000,2015,11,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,Ruby,None,9,10,172,558,1,Chihuahua,0.00563972,https://twitter.com/dog_rates/status/668986018524233728/photo/1
668981893510119424,2015-11-24 02:38:07.000000,2015,11,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,None,None,4,10,314,543,1,unknown,0.0,https://twitter.com/dog_rates/status/668981893510119424/photo/1
668979806671884288,2015-11-24 02:29:49.000000,2015,11,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,Chaz,None,12,10,355,805,1,golden_retriever,0.608537,https://twitter.com/dog_rates/status/668979806671884288/photo/1
668975677807423489,2015-11-24 02:13:25.000000,2015,11,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,Jeremy,None,11,10,590,1313,1,basset,0.605437,https://twitter.com/dog_rates/status/668975677807423489/photo/1
668960084974809088,2015-11-24 01:11:27.000000,2015,11,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,Jaycob,None,10,10,243,709,1,Chesapeake_Bay_retriever,0.165878,https://twitter.com/dog_rates/status/668960084974809088/photo/1
668955713004314625,2015-11-24 00:54:05.000000,2015,11,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,None,None,10,10,72,283,1,cocker_spaniel,0.367492,https://twitter.com/dog_rates/status/668955713004314625/photo/1
668932921458302977,2015-11-23 23:23:31.000000,2015,11,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,Herald,None,9,10,59,268,1,standard_poodle,0.237638,https://twitter.com/dog_rates/status/668932921458302977/photo/1
668902994700836864,2015-11-23 21:24:36.000000,2015,11,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,Lambeau,None,11,10,102,321,1,Brittany_spaniel,0.828425,https://twitter.com/dog_rates/status/668902994700836864/photo/1
668892474547511297,2015-11-23 20:42:48.000000,2015,11,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,Ruffles,None,11,10,154,398,1,kelpie,0.421979,https://twitter.com/dog_rates/status/668892474547511297/photo/1
668872652652679168,2015-11-23 19:24:02.000000,2015,11,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,Amélie,None,11,10,306,531,1,miniature_schnauzer,0.0355366,https://twitter.com/dog_rates/status/668872652652679168/photo/1
668852170888998912,2015-11-23 18:02:38.000000,2015,11,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,Bobb,None,11,10,171,458,1,golden_retriever,0.903529,https://twitter.com/dog_rates/status/668852170888998912/photo/1
668826086256599040,2015-11-23 16:18:59.000000,2015,11,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,Banditt,None,10,10,140,438,1,malinois,0.640185,https://twitter.com/dog_rates/status/668826086256599040/photo/1
668815180734689280,2015-11-23 15:35:39.000000,2015,11,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,None,None,7,10,275,578,1,redbone,0.461172,https://twitter.com/dog_rates/status/668815180734689280/photo/1
668779399630725120,2015-11-23 13:13:28.000000,2015,11,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,Kevon,None,10,10,377,707,1,Chesapeake_Bay_retriever,0.285508,https://twitter.com/dog_rates/status/668779399630725120/photo/1
668655139528511488,2015-11-23 04:59:42.000000,2015,11,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,Winifred,None,11,10,222,538,1,beagle,0.31911,https://twitter.com/dog_rates/status/668655139528511488/photo/1
668645506898350081,2015-11-23 04:21:26.000000,2015,11,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,None,None,11,10,541,898,1,unknown,0.0,https://twitter.com/dog_rates/status/668645506898350081/photo/1
668643542311546881,2015-11-23 04:13:37.000000,2015,11,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet https://t.co/IiSdmhkC5N,None,None,3,10,541,885,1,unknown,0.0,https://twitter.com/dog_rates/status/668643542311546881/photo/1
668641109086707712,2015-11-23 04:03:57.000000,2015,11,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,Hanz,None,10,10,548,1083,1,pug,0.146311,https://twitter.com/dog_rates/status/668641109086707712/photo/1
668636665813057536,2015-11-23 03:46:18.000000,2015,11,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,None,None,10,10,497,1050,1,komondor,0.999956,https://twitter.com/dog_rates/status/668636665813057536/photo/1
668633411083464705,2015-11-23 03:33:22.000000,2015,11,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,Churlie,None,10,10,1678,2834,2,Pekinese,0.589011,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1"
668631377374486528,2015-11-23 03:25:17.000000,2015,11,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,Zeek,None,5,10,324,723,1,miniature_schnauzer,0.904549,https://twitter.com/dog_rates/status/668631377374486528/photo/1
668627278264475648,2015-11-23 03:09:00.000000,2015,11,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,Timofy,None,9,10,118,321,1,French_bulldog,0.965403,https://twitter.com/dog_rates/status/668627278264475648/photo/1
668625577880875008,2015-11-23 03:02:14.000000,2015,11,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,Maks,None,10,10,138,390,1,groenendael,0.0544548,https://twitter.com/dog_rates/status/668625577880875008/photo/1
668623201287675904,2015-11-23 02:52:48.000000,2015,11,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,Jomathan,None,10,10,785,1439,4,Chihuahua,0.708163,"https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1"
668620235289837568,2015-11-23 02:41:01.000000,2015,11,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,Kallie,None,10,10,43,204,1,unknown,0.0,https://twitter.com/dog_rates/status/668620235289837568/photo/1
668614819948453888,2015-11-23 02:19:29.000000,2015,11,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,None,None,7,10,318,616,1,unknown,0.0,https://twitter.com/dog_rates/status/668614819948453888/photo/1
668567822092664832,2015-11-22 23:12:44.000000,2015,11,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,Marvin,None,11,10,57,247,1,Shih-Tzu,0.985649,https://twitter.com/dog_rates/status/668567822092664832/photo/1
668544745690562560,2015-11-22 21:41:02.000000,2015,11,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,None,None,10,10,232,519,1,unknown,0.0,https://twitter.com/dog_rates/status/668544745690562560/photo/1
668542336805281792,2015-11-22 21:31:28.000000,2015,11,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,None,None,10,10,220,461,1,American_Staffordshire_terrier,0.267695,https://twitter.com/dog_rates/status/668542336805281792/photo/1
668537837512433665,2015-11-22 21:13:35.000000,2015,11,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,Spark,None,8,10,77,253,1,Lakeland_terrier,0.372988,https://twitter.com/dog_rates/status/668537837512433665/photo/1
668528771708952576,2015-11-22 20:37:34.000000,2015,11,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,Gòrdón,None,12,10,232,463,1,Labrador_retriever,0.195835,https://twitter.com/dog_rates/status/668528771708952576/photo/1
668507509523615744,2015-11-22 19:13:05.000000,2015,11,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,None,None,10,10,110,330,1,basenji,0.0553794,https://twitter.com/dog_rates/status/668507509523615744/photo/1
668496999348633600,2015-11-22 18:31:19.000000,2015,11,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,Jo,None,8,10,135,419,1,Staffordshire_bullterrier,0.412879,https://twitter.com/dog_rates/status/668496999348633600/photo/1
668484198282485761,2015-11-22 17:40:27.000000,2015,11,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,None,None,9,10,239,432,1,standard_poodle,0.587372,https://twitter.com/dog_rates/status/668484198282485761/photo/1
668480044826800133,2015-11-22 17:23:57.000000,2015,11,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,DayZ,None,11,10,151,461,1,Labrador_retriever,0.0999648,https://twitter.com/dog_rates/status/668480044826800133/photo/1
668466899341221888,2015-11-22 16:31:42.000000,2015,11,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,None,None,4,10,525,887,1,unknown,0.0,https://twitter.com/dog_rates/status/668466899341221888/photo/1
668297328638447616,2015-11-22 05:17:54.000000,2015,11,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,None,None,9,10,300,622,1,Eskimo_dog,0.0327838,https://twitter.com/dog_rates/status/668297328638447616/photo/1
668291999406125056,2015-11-22 04:56:43.000000,2015,11,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,None,None,10,10,32,245,1,unknown,0.0,https://twitter.com/dog_rates/status/668291999406125056/photo/1
668286279830867968,2015-11-22 04:33:59.000000,2015,11,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,Rusty,None,11,10,139,506,1,golden_retriever,0.215944,https://twitter.com/dog_rates/status/668286279830867968/photo/1
668274247790391296,2015-11-22 03:46:11.000000,2015,11,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,Sophie,None,10,10,234,829,1,soft-coated_wheaten_terrier,0.406374,https://twitter.com/dog_rates/status/668274247790391296/photo/1
668268907921326080,2015-11-22 03:24:58.000000,2015,11,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,None,None,10,10,242,557,1,Pembroke,0.48483,https://twitter.com/dog_rates/status/668268907921326080/photo/1
668256321989451776,2015-11-22 02:34:57.000000,2015,11,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,Jareld,None,13,10,628,1313,1,Pembroke,0.0944294,https://twitter.com/dog_rates/status/668256321989451776/photo/1
668248472370458624,2015-11-22 02:03:45.000000,2015,11,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,Bisquick,None,8,10,498,999,1,Chihuahua,0.7345470000000001,https://twitter.com/dog_rates/status/668248472370458624/photo/1
668237644992782336,2015-11-22 01:20:44.000000,2015,11,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,Torque,None,10,10,2897,6249,1,chow,0.8093199999999999,https://twitter.com/dog_rates/status/668237644992782336/photo/1
668226093875376128,2015-11-22 00:34:50.000000,2015,11,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,None,None,10,10,105,301,1,unknown,0.0,https://twitter.com/dog_rates/status/668226093875376128/photo/1
668221241640230912,2015-11-22 00:15:33.000000,2015,11,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,None,None,10,10,200,514,1,chow,0.395101,https://twitter.com/dog_rates/status/668221241640230912/photo/1
668204964695683073,2015-11-21 23:10:52.000000,2015,11,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,Ron,None,8,10,198,556,1,Labrador_retriever,0.65518,https://twitter.com/dog_rates/status/668204964695683073/photo/1
668190681446379520,2015-11-21 22:14:07.000000,2015,11,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,Skittles,None,12,10,199,657,1,Blenheim_spaniel,0.958402,https://twitter.com/dog_rates/status/668190681446379520/photo/1
668171859951755264,2015-11-21 20:59:20.000000,2015,11,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,None,None,7,10,199,496,1,Chihuahua,0.664834,https://twitter.com/dog_rates/status/668171859951755264/photo/1
668154635664932864,2015-11-21 19:50:53.000000,2015,11,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,None,None,9,10,321,501,1,unknown,0.0,https://twitter.com/dog_rates/status/668154635664932864/photo/1
668142349051129856,2015-11-21 19:02:04.000000,2015,11,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,None,None,2,10,287,571,1,unknown,0.0,https://twitter.com/dog_rates/status/668142349051129856/photo/1
668113020489474048,2015-11-21 17:05:31.000000,2015,11,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,Alfie,None,6,10,246,671,1,Pembroke,0.548896,https://twitter.com/dog_rates/status/668113020489474048/photo/1
667937095915278337,2015-11-21 05:26:27.000000,2015,11,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,None,None,3,10,801,1268,1,unknown,0.0,https://twitter.com/dog_rates/status/667937095915278337/photo/1
667924896115245057,2015-11-21 04:37:59.000000,2015,11,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,Jiminy,None,9,10,113,304,1,Labrador_retriever,0.209051,https://twitter.com/dog_rates/status/667924896115245057/photo/1
667915453470232577,2015-11-21 04:00:28.000000,2015,11,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,Otis,None,10,10,56,209,1,boxer,0.196655,https://twitter.com/dog_rates/status/667915453470232577/photo/1
667911425562669056,2015-11-21 03:44:27.000000,2015,11,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,None,None,5,10,308,494,1,unknown,0.0,https://twitter.com/dog_rates/status/667911425562669056/photo/1
667902449697558528,2015-11-21 03:08:47.000000,2015,11,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,Cleopatricia,None,9,10,381,854,1,Norwegian_elkhound,0.298881,https://twitter.com/dog_rates/status/667902449697558528/photo/1
667886921285246976,2015-11-21 02:07:05.000000,2015,11,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,Erik,None,11,10,1110,1896,1,Pomeranian,0.8004319999999999,https://twitter.com/dog_rates/status/667886921285246976/photo/1
667885044254572545,2015-11-21 01:59:37.000000,2015,11,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,Stu,None,10,10,496,820,1,malamute,0.0885297,https://twitter.com/dog_rates/status/667885044254572545/photo/1
667878741721415682,2015-11-21 01:34:35.000000,2015,11,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,Tedrick,None,2,10,122,393,1,miniature_pinscher,0.106003,https://twitter.com/dog_rates/status/667878741721415682/photo/1
667873844930215936,2015-11-21 01:15:07.000000,2015,11,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,None,None,10,10,412,628,1,unknown,0.0,https://twitter.com/dog_rates/status/667873844930215936/photo/1
667866724293877760,2015-11-21 00:46:50.000000,2015,11,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,Shaggy,None,10,10,1046,3010,1,unknown,0.0,https://twitter.com/dog_rates/status/667866724293877760/photo/1
667861340749471744,2015-11-21 00:25:26.000000,2015,11,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,None,None,9,10,78,242,1,malamute,0.967275,https://twitter.com/dog_rates/status/667861340749471744/photo/1
667832474953625600,2015-11-20 22:30:44.000000,2015,11,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",None,None,12,10,63,291,1,miniature_pinscher,0.2142,https://twitter.com/dog_rates/status/667832474953625600/photo/1
667806454573760512,2015-11-20 20:47:20.000000,2015,11,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,Filup,None,10,10,499,1055,1,Chihuahua,0.187155,https://twitter.com/dog_rates/status/667806454573760512/photo/1
667801013445750784,2015-11-20 20:25:43.000000,2015,11,OMIGOD 12/10 https://t.co/SVMF4Frf1w,None,None,12,10,97,329,1,flat-coated_retriever,0.508392,https://twitter.com/dog_rates/status/667801013445750784/photo/1
667793409583771648,2015-11-20 19:55:30.000000,2015,11,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,None,None,8,10,335,698,1,dalmatian,0.5350729999999999,https://twitter.com/dog_rates/status/667793409583771648/photo/1
667782464991965184,2015-11-20 19:12:01.000000,2015,11,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,None,None,9,10,246,409,1,unknown,0.0,https://twitter.com/dog_rates/status/667782464991965184/photo/1
667773195014021121,2015-11-20 18:35:10.000000,2015,11,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,None,None,8,10,57,236,1,West_Highland_white_terrier,0.360465,https://twitter.com/dog_rates/status/667773195014021121/photo/1
667766675769573376,2015-11-20 18:09:16.000000,2015,11,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,Calvin,None,9,10,219,441,1,unknown,0.0,https://twitter.com/dog_rates/status/667766675769573376/photo/1
667728196545200128,2015-11-20 15:36:22.000000,2015,11,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,Olive,None,11,10,152,378,1,kuvasz,0.360159,https://twitter.com/dog_rates/status/667728196545200128/photo/1
667724302356258817,2015-11-20 15:20:54.000000,2015,11,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10 https://t.co/0nIxPTDWAZ,None,None,7,10,322,481,1,unknown,0.0,https://twitter.com/dog_rates/status/667724302356258817/photo/1
667549055577362432,2015-11-20 03:44:31.000000,2015,11,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,None,None,1,10,2307,5809,1,unknown,0.0,https://twitter.com/dog_rates/status/667549055577362432/photo/1
667546741521195010,2015-11-20 03:35:20.000000,2015,11,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,George,None,9,10,125,334,1,toy_poodle,0.787424,https://twitter.com/dog_rates/status/667546741521195010/photo/1
667544320556335104,2015-11-20 03:25:43.000000,2015,11,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",Kial,None,10,10,530,865,1,Pomeranian,0.412893,https://twitter.com/dog_rates/status/667544320556335104/photo/1
667538891197542400,2015-11-20 03:04:08.000000,2015,11,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",None,None,9,10,65,202,1,Yorkshire_terrier,0.618957,https://twitter.com/dog_rates/status/667538891197542400/photo/1
667534815156183040,2015-11-20 02:47:56.000000,2015,11,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",Frank,None,8,10,543,815,1,Pembroke,0.435254,https://twitter.com/dog_rates/status/667534815156183040/photo/1
667530908589760512,2015-11-20 02:32:25.000000,2015,11,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",Naphaniel,None,10,10,241,466,1,golden_retriever,0.633037,https://twitter.com/dog_rates/status/667530908589760512/photo/1
667524857454854144,2015-11-20 02:08:22.000000,2015,11,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup https://t.co/seESNzgsdm,None,None,12,10,1116,1699,1,Chesapeake_Bay_retriever,0.08812239999999999,https://twitter.com/dog_rates/status/667524857454854144/photo/1
667517642048163840,2015-11-20 01:39:42.000000,2015,11,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,Dook,None,8,10,193,366,1,Italian_greyhound,0.125176,https://twitter.com/dog_rates/status/667517642048163840/photo/1
667509364010450944,2015-11-20 01:06:48.000000,2015,11,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,None,None,12,10,2145,6785,1,beagle,0.636169,https://twitter.com/dog_rates/status/667509364010450944/photo/1
667502640335572993,2015-11-20 00:40:05.000000,2015,11,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,Hall,None,11,10,220,532,1,Labrador_retriever,0.996709,https://twitter.com/dog_rates/status/667502640335572993/photo/1
